2006 3 1 1810 4961 1 0 0 0 8 2 "Owner-Occupied" 516184
1987 3 1 1150 5445 0 1 0 0 9 8 "Rental" 466683
2007 3 1 1229 3883 0 1 0 0 7 2 "Rental" 717829
2019 4 2 2162 6934 1 1 0 1 1 9 "Owner-Occupied" 830931
2004 2 1 1113 4777 0 0 0 0 7 4 "Rental" 433679
2003 2 1 1381 5098 0 0 0 0 5 2 "Rental" 330044
2016 3 1 1899 7185 1 1 0 0 6 7 "Owner-Occupied" 821541
2019 3 2 2165 8341 1 1 0 0 1 7 "Rental" 815602
2012 2 2 1470 5291 0 0 0 0 6 3 "Rental" 511807
1996 4 2 2094 6019 1 1 0 1 2 6 "Owner-Occupied" 1261008
1987 3 2 1970 6684 1 1 0 0 5 9 "Owner-Occupied" 502966
2005 6 3 3008 13263 1 1 1 0 1 10 "Owner-Occupied" 836671
2016 3 2 2048 7814 1 0 0 0 8 9 "Owner-Occupied" 768279
2021 3 1 1810 6920 1 0 0 0 8 6 "Owner-Occupied" 973793
1983 4 2 2336 7744 1 1 0 0 1 8 "Owner-Occupied" 376194
2021 2 1 1293 3760 0 0 0 0 10 3 "Rental" 690522
2001 2 1 1244 4427 0 0 0 0 6 4 "Rental" 351358
1999 3 2 1845 5046 1 1 0 0 9 2 "Owner-Occupied" 862174
2004 2 1 1397 6018 0 0 0 0 7 5 "Rental" 436044
2003 2 1 1352 5335 0 0 0 0 6 6 "Rental" 320199
2016 6 3 2970 11092 1 1 1 0 1 9 "Owner-Occupied" 962084
1981 4 3 2277 7252 1 0 1 0 1 10 "Owner-Occupied" 527178
2014 2 1 1219 6285 0 0 0 0 3 1 "Rental" 282869
2002 3 2 1888 7783 1 1 0 0 9 8 "Owner-Occupied" 839260
2020 3 1 1371 4453 0 0 0 0 9 3 "Owner-Occupied" 443877
2013 2 1 1817 8364 1 0 0 0 8 6 "Owner-Occupied" 753585
2015 2 1 1053 4157 0 0 0 0 4 4 "Rental" 348998
2021 3 2 2043 8373 1 1 0 0 6 4 "Rental" 904984
2021 4 2 2190 7325 1 0 1 0 2 9 "Owner-Occupied" 878730
2000 3 2 1979 6826 1 1 0 0 7 7 "Owner-Occupied" 603913
2021 6 2 2989 13770 1 0 1 0 1 10 "Owner-Occupied" 1301939
2003 3 1 2062 6506 1 1 0 0 6 6 "Owner-Occupied" 615283
2001 3 1 1958 5189 1 0 0 0 3 9 "Owner-Occupied" 363992
2019 3 1 1934 6971 1 0 0 0 9 9 "Rental" 1072256
2013 3 2 1920 8269 1 0 0 0 9 8 "Owner-Occupied" 1292464
2021 2 1 1085 3614 0 0 0 0 6 2 "Rental" 413263
2011 3 2 2058 7102 1 1 0 0 8 2 "Rental" 913558
2005 2 1 998 3515 0 0 0 0 3 1 "Rental" 191098
2002 3 2 2200 8828 1 1 0 0 6 5 "Owner-Occupied" 578326
1991 3 1 1764 4900 1 0 0 0 8 9 "Owner-Occupied" 763544
2011 3 2 2193 7066 1 1 0 0 9 5 "Owner-Occupied" 1263230
2010 4 2 1924 9323 1 1 1 0 3 10 "Owner-Occupied" 880713
2018 3 1 1952 4053 1 1 0 0 7 5 "Owner-Occupied" 623954
2011 3 2 1940 9108 1 0 0 0 7 7 "Owner-Occupied" 670802
2007 3 2 1999 6422 1 1 0 0 9 6 "Rental" 774149
2021 2 1 1290 5132 0 1 0 0 8 6 "Rental" 534215
1970 6 3 2610 7015 1 1 1 0 1 9 "Owner-Occupied" 864916
2020 4 2 2266 8046 1 0 0 0 1 9 "Owner-Occupied" 990375
2008 2 2 1659 5741 1 0 0 0 7 3 "Owner-Occupied" 1408097
2006 3 1 1798 6867 1 1 0 0 6 9 "Owner-Occupied" 653648
2018 2 1 1091 3723 0 0 0 1 7 4 "Owner-Occupied" 290645
2021 3 2 1929 5425 1 1 0 0 9 3 "Owner-Occupied" 971057
2014 2 1 1387 7235 0 0 0 0 7 4 "Rental" 946378
1997 2 1 1161 3912 0 1 0 0 5 1 "Rental" 335517
2020 2 1 1151 3548 0 0 0 0 8 5 "Rental" 455447
2006 2 1 1144 4167 0 0 0 0 7 4 "Rental" 298818
2020 3 2 1926 8793 1 1 0 0 8 7 "Owner-Occupied" 783746
2007 3 2 1952 9347 1 1 0 1 6 6 "Owner-Occupied" 778630
2011 1 1 863 2829 0 0 0 0 5 1 "Rental" 328464
2015 3 1 1674 5233 1 1 0 0 6 9 "Owner-Occupied" 689541
2020 3 2 1917 6154 1 1 0 0 6 9 "Owner-Occupied" 643528
2007 3 2 2086 8580 1 0 0 0 4 6 "Owner-Occupied" 881947
2021 3 2 2109 6294 1 0 0 1 7 3 "Owner-Occupied" 929568
2017 2 1 1742 5475 1 0 0 0 8 9 "Owner-Occupied" 536562
2015 2 1 1262 3832 0 0 0 0 9 2 "Rental" 732018
1995 1 1 1048 3185 0 0 0 0 1 1 "Rental" 277534
2004 3 1 1874 6732 1 1 0 1 5 5 "Owner-Occupied" 467940
2012 4 2 1241 2890 0 1 0 0 3 9 "Owner-Occupied" 436458
2019 3 1 1379 7412 0 0 0 0 1 9 "Rental" 924203
2021 2 2 1456 3533 0 0 0 0 8 2 "Rental" 723909
2011 3 1 1752 8173 1 1 0 0 7 8 "Owner-Occupied" 631222
2012 4 2 1983 8566 1 0 0 0 1 7 "Owner-Occupied" 485217
2002 2 1 1036 4220 0 0 0 0 8 6 "Rental" 371093
1989 3 1 1873 6565 1 1 0 1 6 2 "Owner-Occupied" 558982
2008 3 1 1427 7399 0 1 0 0 8 7 "Rental" 796468
2020 3 1 1834 6442 1 0 0 0 6 7 "Owner-Occupied" 589058
2021 2 1 1173 3311 0 0 0 0 9 2 "Rental" 506119
2018 2 2 1215 2570 0 0 0 0 6 2 "Rental" 424140
2020 3 1 1854 9531 1 1 1 0 7 8 "Owner-Occupied" 1169754
2012 3 2 2137 6695 1 0 1 0 5 6 "Owner-Occupied" 710448
2019 3 2 1537 5790 0 0 0 0 7 7 "Rental" 534955
1998 2 1 1667 4855 1 0 0 0 9 2 "Owner-Occupied" 488381
2018 4 2 2205 6050 1 1 0 0 1 7 "Owner-Occupied" 524002
2021 4 2 2058 6204 1 1 1 0 2 10 "Owner-Occupied" 934224
2015 3 2 1995 6142 1 1 0 0 6 6 "Owner-Occupied" 655947
2020 3 2 2023 5616 1 1 0 0 9 5 "Owner-Occupied" 875834
2017 4 2 1948 7716 1 1 1 0 1 9 "Owner-Occupied" 739970
2021 3 2 1868 7067 1 1 0 0 6 7 "Owner-Occupied" 1248823
2004 3 2 1905 7486 1 1 1 0 7 8 "Owner-Occupied" 749958
1975 2 2 1307 6004 0 0 0 0 7 6 "Rental" 366161
2005 3 2 1803 3986 1 1 0 1 8 3 "Owner-Occupied" 594459
2021 3 2 1351 4248 0 1 0 0 9 6 "Rental" 790488
2021 3 2 1888 7756 1 0 0 0 2 8 "Owner-Occupied" 699658
1997 4 2 2038 8098 1 1 1 0 1 10 "Owner-Occupied" 572085
2018 3 2 1971 5720 1 1 0 0 5 4 "Owner-Occupied" 675795
2019 3 2 1923 6858 1 1 0 0 8 8 "Owner-Occupied" 774750
1995 4 2 2475 9753 1 1 0 1 1 10 "Owner-Occupied" 522649
2005 1 1 999 3022 0 0 0 0 1 2 "Rental" 192757
1982 2 1 1765 6770 1 0 0 0 5 4 "Owner-Occupied" 380768
2021 2 1 1275 6633 0 0 0 0 9 5 "Rental" 626843
2021 2 1 1261 4688 0 0 0 0 7 3 "Rental" 413688
2003 4 3 1969 5413 1 1 0 0 2 9 "Owner-Occupied" 592872
2017 3 2 1908 7319 1 0 0 1 6 7 "Owner-Occupied" 748398
2017 4 2 1995 5315 1 1 0 0 1 9 "Owner-Occupied" 544697
2002 3 1 1771 5421 1 1 0 0 5 7 "Owner-Occupied" 407920
1994 2 1 1308 4501 0 0 1 0 8 7 "Rental" 524681
2021 4 2 2087 7036 1 1 0 0 1 10 "Owner-Occupied" 1128783
2019 3 2 1688 5079 1 0 0 0 8 4 "Owner-Occupied" 829004
1995 4 3 2050 8599 1 1 1 0 1 10 "Owner-Occupied" 769193
2017 2 1 1276 4388 0 0 0 0 3 4 "Rental" 307591
2014 4 2 2036 6086 1 1 0 0 4 6 "Owner-Occupied" 669839
2015 3 1 1245 4230 0 0 0 0 5 1 "Owner-Occupied" 477479
2018 3 2 2023 7656 1 1 0 0 7 5 "Owner-Occupied" 779120
2014 3 2 2170 6886 1 0 0 0 7 1 "Owner-Occupied" 637529
2021 6 3 2431 8194 1 1 1 0 1 9 "Owner-Occupied" 1083846
2013 2 1 1171 4291 0 0 0 1 4 4 "Owner-Occupied" 838595
2010 4 3 2059 5421 1 1 0 0 1 9 "Owner-Occupied" 1596016
1975 3 2 1848 5576 1 1 0 0 6 2 "Rental" 473251
2020 2 1 1212 3183 0 0 0 0 7 4 "Rental" 517790
2008 3 1 2101 9456 1 0 1 0 9 6 "Owner-Occupied" 890728
2017 4 3 2383 4605 1 1 0 0 2 9 "Owner-Occupied" 645778
2020 3 2 1815 7021 1 1 0 1 7 4 "Owner-Occupied" 748677
2020 3 1 1682 6425 1 0 0 0 6 6 "Owner-Occupied" 896034
2019 3 2 2088 8166 1 1 0 0 7 8 "Owner-Occupied" 735543
2010 3 1 1910 7458 1 1 0 0 7 8 "Owner-Occupied" 692673
2016 3 1 2107 5827 1 1 0 0 8 7 "Owner-Occupied" 681411
2012 2 1 1729 5257 1 0 0 0 7 4 "Owner-Occupied" 488568
2020 4 2 2155 5912 1 1 0 0 3 8 "Owner-Occupied" 667453
2018 3 1 1801 6233 1 0 0 0 8 5 "Owner-Occupied" 842832
2016 4 2 2077 7092 1 0 0 0 2 9 "Owner-Occupied" 724865
2012 2 1 1113 4269 0 0 0 0 9 3 "Rental" 763772
2018 3 1 2112 7413 1 1 0 0 7 6 "Owner-Occupied" 670882
2000 4 2 1281 4463 0 1 0 0 1 3 "Owner-Occupied" 307223
2014 3 1 1841 8778 1 1 1 0 4 9 "Owner-Occupied" 1309521
1996 3 2 1778 6061 1 1 0 0 10 8 "Rental" 1087775
1997 4 2 2282 9886 1 1 0 0 2 8 "Owner-Occupied" 598778
2008 3 2 2073 9281 1 1 0 0 9 8 "Owner-Occupied" 803627
2000 3 1 1882 6906 1 1 1 0 9 4 "Owner-Occupied" 793162
1986 2 1 1203 4641 0 0 0 0 2 3 "Rental" 123806
2013 3 2 1877 9011 1 0 0 0 7 8 "Rental" 1104888
2016 3 2 2092 11003 1 1 0 1 9 9 "Owner-Occupied" 1484250
2002 3 1 2065 4790 1 1 0 0 6 2 "Owner-Occupied" 438614
1993 3 2 1708 5619 1 1 0 0 9 7 "Rental" 1033971
2021 2 1 1242 3383 0 0 0 0 9 3 "Rental" 483928
2011 4 1 2019 10867 1 1 0 0 1 10 "Owner-Occupied" 611330
2019 1 1 1732 4957 1 0 0 0 3 3 "Owner-Occupied" 391579
1973 4 3 2399 11308 1 1 0 0 1 10 "Owner-Occupied" 591017
1986 3 2 2017 6267 1 1 0 0 8 1 "Rental" 554756
1994 2 2 1235 4012 0 0 0 0 5 4 "Rental" 903897
2013 2 1 1082 3560 0 0 0 0 5 1 "Rental" 470216
2019 3 2 1903 7120 1 1 0 0 6 2 "Owner-Occupied" 625586
1996 1 1 1231 5103 0 0 0 0 6 4 "Rental" 279134
1995 2 1 1217 3531 0 0 0 0 7 1 "Rental" 256967
1969 3 1 1418 3088 0 1 0 0 8 3 "Rental" 356896
2021 4 2 1956 7709 1 1 0 0 1 9 "Owner-Occupied" 717123
2001 3 1 1433 6156 0 1 0 0 8 8 "Rental" 639229
1984 4 2 2118 8096 1 1 1 1 2 10 "Owner-Occupied" 777590
2018 2 1 1129 4363 0 0 0 0 6 5 "Rental" 487995
2009 3 2 1986 7549 1 1 0 0 9 5 "Rental" 908842
2015 3 2 2034 8336 1 0 0 1 9 8 "Owner-Occupied" 1407770
2020 3 2 1875 7831 1 1 0 0 9 3 "Owner-Occupied" 849947
1999 2 1 1134 6440 0 0 0 1 4 5 "Rental" 228419
2015 2 1 1404 3888 0 1 0 0 8 2 "Rental" 424590
1997 3 2 1708 7532 1 0 0 0 8 4 "Owner-Occupied" 647664
2004 2 1 1366 5568 0 1 0 0 3 8 "Rental" 344723
2001 6 3 2595 10778 1 1 1 0 1 10 "Owner-Occupied" 815196
2004 2 1 1840 8259 1 0 0 0 1 4 "Rental" 327565
1989 3 1 1896 6267 1 0 0 0 6 4 "Owner-Occupied" 483678
2012 2 2 1275 3045 0 0 0 0 9 1 "Rental" 532427
2016 4 2 2124 7857 1 1 0 0 3 9 "Owner-Occupied" 627367
1992 2 1 1151 4814 0 1 0 0 3 3 "Rental" 156250
2016 3 2 1934 2970 1 1 0 0 8 2 "Owner-Occupied" 653395
2005 3 2 1793 7673 1 0 1 0 7 9 "Owner-Occupied" 754517
2004 3 1 1873 4685 1 1 0 0 9 5 "Rental" 659907
2014 4 3 2019 9890 1 1 0 0 1 10 "Owner-Occupied" 629216
2015 3 2 1956 7875 1 1 0 0 9 7 "Owner-Occupied" 900591
2012 2 1 1184 5867 0 0 0 0 5 2 "Rental" 355343
2007 3 2 1351 4522 0 1 0 0 8 1 "Rental" 722592
2013 3 2 1960 9137 1 0 1 0 9 8 "Owner-Occupied" 1110433
1978 3 2 1956 8982 1 1 1 0 4 8 "Owner-Occupied" 555378
2014 4 3 2205 7735 1 1 0 0 1 9 "Owner-Occupied" 990908
2020 3 1 1918 9265 1 1 0 0 4 9 "Owner-Occupied" 1450332
2019 4 3 2042 8407 1 1 0 0 1 9 "Owner-Occupied" 786315
2021 4 3 2124 9515 1 1 0 1 1 8 "Owner-Occupied" 812071
2006 4 2 2259 8986 1 0 0 0 1 10 "Owner-Occupied" 577919
2021 3 2 2203 8951 1 1 1 0 4 9 "Owner-Occupied" 1456230
2020 3 2 2058 7588 1 1 0 0 8 4 "Rental" 929275
2015 3 1 2054 4194 1 1 0 0 10 3 "Rental" 959429
2016 3 2 2133 6680 1 1 0 0 5 8 "Owner-Occupied" 584548
2021 3 1 1685 5438 1 1 0 0 6 3 "Owner-Occupied" 922410
2013 4 2 2103 6896 1 1 1 0 6 8 "Owner-Occupied" 1074632
2014 3 2 2049 9078 1 1 0 0 9 9 "Owner-Occupied" 821699
1975 2 1 1369 4162 0 1 0 0 8 2 "Rental" 414082
1997 4 2 2073 6762 1 1 0 0 1 8 "Owner-Occupied" 420480
2012 2 1 1298 5144 0 0 0 0 3 6 "Rental" 206779
2004 3 2 1857 6170 1 0 1 0 10 5 "Owner-Occupied" 807649
2012 8 3 3142 12063 1 1 1 0 1 10 "Owner-Occupied" 1377249
2016 3 1 1812 7324 1 0 0 0 8 7 "Rental" 832555
2019 3 1 1655 4563 1 1 0 0 6 1 "Owner-Occupied" 735775
2007 2 1 1214 3723 0 0 0 0 9 4 "Rental" 465153
2018 3 1 1765 8708 1 1 0 0 7 8 "Owner-Occupied" 965845
2018 3 2 1946 7573 1 1 0 0 6 9 "Owner-Occupied" 657170
2004 2 1 1251 4597 0 0 0 0 6 5 "Rental" 283194
2012 2 1 1197 5670 0 0 0 0 8 5 "Rental" 474315
2019 3 2 1527 4909 0 1 0 0 9 5 "Rental" 628064
1965 1 1 1131 5054 0 0 0 0 1 2 "Rental" 150710
2006 2 1 1109 3258 0 0 0 0 7 1 "Rental" 382685
2021 2 1 1008 3885 0 0 0 0 9 1 "Rental" 495392
2021 3 1 1732 6187 1 1 0 0 9 8 "Owner-Occupied" 866308
2015 2 1 1050 3182 0 0 0 0 6 3 "Owner-Occupied" 224982
1994 8 3 3370 11833 1 1 1 0 1 10 "Owner-Occupied" 1166298
2016 8 3 3168 14712 1 1 1 0 1 10 "Owner-Occupied" 1672692
2011 2 1 1439 6518 0 0 0 1 2 3 "Rental" 241963
2018 2 2 1388 6481 0 0 0 0 7 2 "Rental" 427533
2013 3 2 2188 8170 1 1 0 1 8 7 "Owner-Occupied" 792888
2015 4 2 2031 6877 1 1 0 0 1 8 "Owner-Occupied" 542626
2020 3 2 1962 7328 1 1 0 0 9 5 "Owner-Occupied" 1210966
1985 8 3 2940 11101 1 1 1 0 1 9 "Owner-Occupied" 1305070
2021 4 3 2320 7341 1 1 0 0 2 9 "Owner-Occupied" 956581
2021 2 2 1348 4265 0 0 0 0 6 5 "Rental" 525747
2018 2 1 1219 5265 0 0 0 0 8 5 "Rental" 562471
2021 3 2 2104 9936 1 1 0 0 8 9 "Owner-Occupied" 1557974
2003 3 2 1603 5711 0 1 0 0 9 6 "Rental" 852434
2020 2 1 1233 5143 0 0 0 0 6 1 "Rental" 350987
2003 2 1 1244 3933 0 0 0 0 8 3 "Rental" 434906
2019 3 2 2152 8754 1 1 1 0 6 10 "Owner-Occupied" 984153
2012 4 2 2411 9494 1 1 0 0 1 9 "Owner-Occupied" 631782
2021 3 1 1850 6817 1 1 0 0 6 2 "Owner-Occupied" 1231118
2002 2 1 1840 5671 1 1 0 0 5 4 "Owner-Occupied" 417484
2014 2 1 1540 6971 1 0 0 0 3 6 "Owner-Occupied" 677594
2018 4 3 2375 7888 1 1 1 0 2 10 "Owner-Occupied" 926810
2018 3 2 1432 5124 0 1 0 0 7 8 "Rental" 689015
2017 3 1 1896 7874 1 0 0 0 8 4 "Owner-Occupied" 1064554
2019 2 1 1277 4779 0 0 0 0 6 7 "Rental" 469339
2007 2 2 1251 3820 0 0 0 0 3 2 "Rental" 265990
2016 2 1 1103 4628 0 0 1 0 7 5 "Owner-Occupied" 566592
1992 2 1 1152 3464 0 0 0 0 9 4 "Rental" 732596
2020 3 2 2300 7773 1 1 0 0 4 6 "Owner-Occupied" 619378
2021 4 2 2189 8149 1 1 0 0 3 10 "Owner-Occupied" 886228
2005 1 1 1018 2784 0 0 0 0 3 6 "Rental" 159998
2008 3 1 1797 5957 1 1 0 0 10 6 "Owner-Occupied" 675987
2020 3 2 2054 8629 1 1 0 0 6 4 "Owner-Occupied" 737177
1975 2 1 1474 5870 0 0 0 0 5 3 "Rental" 260032
2008 3 2 1848 6753 1 1 0 0 8 3 "Owner-Occupied" 614482
2021 2 1 1232 6239 0 0 0 0 5 6 "Rental" 430269
2011 2 2 1245 5416 0 0 0 0 1 3 "Rental" 211524
2003 3 2 1946 7322 1 1 0 0 9 6 "Rental" 1158664
2021 4 3 2056 6984 1 0 0 0 2 10 "Owner-Occupied" 721086
1981 3 2 1985 9207 1 1 0 0 7 6 "Owner-Occupied" 599017
1978 2 2 1294 4155 0 1 0 0 4 3 "Rental" 227339
2003 3 2 1882 7281 1 1 0 0 9 7 "Rental" 755702
2006 3 1 1231 5351 0 1 0 0 5 7 "Rental" 501134
2016 2 1 1061 3588 0 1 0 0 7 3 "Rental" 445790
2013 2 1 1952 6375 1 0 0 0 4 7 "Owner-Occupied" 431311
2019 3 2 2145 8134 1 1 0 0 7 9 "Rental" 925299
1996 3 2 2001 6118 1 0 1 0 9 4 "Owner-Occupied" 918637
1996 3 1 1906 6659 1 1 0 0 8 2 "Owner-Occupied" 613727
1992 3 2 1797 5974 1 0 0 0 8 8 "Owner-Occupied" 603082
1970 2 1 1144 4212 0 0 0 0 5 1 "Rental" 302933
2020 2 1 1393 4057 0 0 0 0 7 7 "Rental" 958347
2007 3 2 2175 6587 1 1 0 0 6 8 "Owner-Occupied" 786376
2021 2 1 1131 4227 0 0 0 0 8 5 "Rental" 578999
1986 4 3 2191 8879 1 0 0 0 1 7 "Owner-Occupied" 429989
1985 2 1 1304 5931 0 0 0 0 6 5 "Rental" 312684
2001 3 2 1240 4226 0 1 0 0 4 5 "Owner-Occupied" 382840
2015 3 2 1977 4433 1 1 0 0 10 5 "Owner-Occupied" 781356
2010 2 1 1222 4376 0 0 0 0 6 3 "Rental" 274186
1975 4 2 2454 6192 1 0 0 0 1 7 "Owner-Occupied" 431986
2021 2 1 1171 5024 0 0 0 0 7 4 "Rental" 355162
2021 2 2 1783 5985 1 1 0 0 7 2 "Rental" 1017882
2009 2 1 1223 4600 0 0 0 0 9 7 "Rental" 551590
2007 3 2 1957 6153 1 1 0 0 6 5 "Owner-Occupied" 579575
2006 6 3 2633 14586 1 1 1 0 1 10 "Owner-Occupied" 1172756
2018 1 1 1114 5005 0 0 0 0 6 2 "Owner-Occupied" 169771
2021 3 2 1809 5639 1 1 0 0 5 4 "Owner-Occupied" 806988
2004 1 1 974 3946 0 0 0 0 2 3 "Rental" 177869
2014 4 2 2205 5769 1 0 0 0 3 7 "Owner-Occupied" 734463
2009 2 1 1241 5305 0 0 0 0 9 6 "Rental" 515424
2018 2 1 1060 4833 0 0 0 0 6 5 "Rental" 382413
2004 2 1 1501 6034 0 1 0 0 5 3 "Rental" 246887
1995 3 1 1367 4069 0 0 0 0 7 3 "Rental" 636531
2021 3 2 1913 7181 1 1 0 0 7 7 "Owner-Occupied" 977255
2002 2 1 1770 8130 1 0 0 0 3 6 "Rental" 424047
2021 3 1 1913 8278 1 0 0 0 8 6 "Owner-Occupied" 800082
1998 4 3 2069 8177 1 0 0 0 1 9 "Owner-Occupied" 512818
2004 4 2 2373 7189 1 1 0 0 2 9 "Owner-Occupied" 510602
2018 3 2 1745 7925 1 0 0 0 8 7 "Owner-Occupied" 735112
2014 4 2 2082 6502 1 1 0 0 1 7 "Owner-Occupied" 569663
2003 3 1 1802 6240 1 1 1 0 9 5 "Owner-Occupied" 1246138
2010 4 3 2206 7078 1 1 1 0 2 9 "Owner-Occupied" 800533
2015 2 1 1704 6207 1 0 0 0 8 3 "Owner-Occupied" 815329
1993 3 1 1972 7718 1 1 0 0 9 8 "Owner-Occupied" 571014
1996 4 2 2147 6827 1 1 1 0 1 9 "Owner-Occupied" 579768
1996 3 2 1979 9010 1 0 0 0 9 8 "Owner-Occupied" 601809
2015 2 1 1676 5989 1 0 0 0 6 7 "Rental" 589985
2001 4 3 2312 9528 1 1 0 0 3 9 "Owner-Occupied" 699483
1983 3 2 2140 8588 1 0 0 0 9 9 "Rental" 927690
2021 3 2 1976 5175 1 1 0 0 7 5 "Owner-Occupied" 768560
2015 3 1 2021 8350 1 1 0 0 4 9 "Owner-Occupied" 686405
2012 3 2 1749 3529 1 0 1 0 6 3 "Owner-Occupied" 673280
2017 3 2 2015 5084 1 1 0 0 9 5 "Owner-Occupied" 938172
1995 3 1 1839 6426 1 1 0 0 9 3 "Rental" 601974
2015 3 1 1411 6666 0 1 0 0 6 8 "Owner-Occupied" 1065710
2009 3 2 2131 5890 1 0 0 1 9 8 "Owner-Occupied" 772550
2020 2 1 1198 4304 0 0 1 0 7 2 "Owner-Occupied" 642087
2010 4 2 2271 7724 1 1 0 0 7 9 "Owner-Occupied" 948180
1995 4 3 2339 10689 1 0 0 0 1 9 "Owner-Occupied" 498833
2020 1 1 1104 4971 0 0 0 0 4 3 "Rental" 669871
2020 3 2 1917 8365 1 1 0 0 8 5 "Owner-Occupied" 840475
2011 4 2 2414 6388 1 1 0 0 2 9 "Owner-Occupied" 529205
1985 3 2 2113 7271 1 1 0 0 8 5 "Owner-Occupied" 601862
2012 3 2 1878 6787 1 0 0 0 6 8 "Owner-Occupied" 545904
2005 4 3 2496 8656 1 1 1 0 3 9 "Owner-Occupied" 760601
2009 2 2 1457 5682 0 0 0 0 9 5 "Rental" 415047
2020 2 1 1247 5177 0 0 0 0 5 5 "Rental" 444360
2003 3 2 2087 7855 1 1 0 0 6 7 "Owner-Occupied" 564312
1981 4 2 2100 7750 1 1 0 0 2 9 "Owner-Occupied" 398529
1981 4 2 1567 6327 0 1 1 0 1 10 "Owner-Occupied" 949010
2007 3 2 1882 7658 1 1 0 0 4 4 "Owner-Occupied" 493204
2013 2 2 1189 6019 0 0 0 0 8 1 "Rental" 778757
2021 2 1 1262 2725 0 0 0 0 7 2 "Rental" 425903
2012 1 1 1000 2767 0 0 0 0 7 1 "Rental" 389652
2007 4 3 2191 7262 1 1 0 0 1 10 "Owner-Occupied" 495433
2002 2 1 1143 3873 0 0 0 1 5 4 "Owner-Occupied" 383408
2021 4 3 2002 7196 1 1 0 0 1 6 "Owner-Occupied" 1208638
2016 2 1 1268 5632 0 1 0 0 8 1 "Rental" 714756
2015 3 1 1999 8898 1 0 1 0 6 6 "Owner-Occupied" 890103
1976 2 2 1523 5452 0 0 0 0 4 4 "Rental" 500457
2021 4 3 2240 8335 1 1 0 0 2 8 "Owner-Occupied" 804041
2019 2 2 1663 6541 1 1 0 0 2 6 "Owner-Occupied" 604355
2012 3 2 1481 5685 0 1 0 0 8 7 "Rental" 1200688
2021 3 2 1946 6209 1 1 0 0 10 8 "Rental" 1727860
2017 3 2 2060 6812 1 0 0 0 7 7 "Owner-Occupied" 708316
2018 2 1 1436 4505 0 0 0 0 9 4 "Rental" 591649
2006 4 3 2164 5624 1 1 0 0 3 6 "Owner-Occupied" 543310
2019 4 3 2347 8905 1 1 0 0 1 9 "Owner-Occupied" 1069923
2021 3 2 2080 7933 1 1 1 0 9 6 "Owner-Occupied" 1244808
2017 4 3 2344 11432 1 1 0 0 2 10 "Owner-Occupied" 730062
2016 4 3 2441 11675 1 1 0 0 1 10 "Owner-Occupied" 886442
2002 4 3 2289 8288 1 1 0 0 1 9 "Owner-Occupied" 581221
2015 3 2 1980 6775 1 1 0 0 9 8 "Rental" 1495192
2016 3 1 1981 8880 1 1 0 1 7 8 "Owner-Occupied" 803091
2002 3 2 1976 9434 1 1 0 0 8 6 "Rental" 807629
2002 2 1 1273 5926 0 0 0 0 8 7 "Rental" 552186
1997 3 2 1816 6342 1 0 0 0 7 2 "Owner-Occupied" 487256
2009 2 1 1301 5050 0 0 0 0 5 5 "Rental" 355014
2002 3 2 1810 7475 1 1 0 0 3 4 "Owner-Occupied" 428165
1975 3 2 1753 5120 1 1 0 0 8 3 "Rental" 698993
1987 3 2 1807 7315 1 1 0 0 5 3 "Owner-Occupied" 551457
2010 4 2 1684 6629 0 1 0 0 1 5 "Owner-Occupied" 437420
2020 3 2 2049 11950 1 1 1 0 3 10 "Owner-Occupied" 821044
2016 3 2 1875 8254 1 1 0 0 6 9 "Owner-Occupied" 1098651
1995 3 2 1957 8007 1 0 0 0 6 2 "Rental" 550912
1999 2 2 1859 7816 1 0 0 0 6 8 "Owner-Occupied" 418046
2018 3 2 1876 5877 1 1 0 0 9 1 "Owner-Occupied" 977131
2012 1 1 1056 4006 0 0 0 0 4 1 "Rental" 211506
2011 6 2 2746 9610 1 1 1 0 1 9 "Owner-Occupied" 1131112
2019 4 3 2222 8329 1 1 1 0 1 9 "Owner-Occupied" 882814
2010 3 2 2138 7016 1 1 0 0 7 4 "Owner-Occupied" 683951
2016 2 1 1398 5504 0 1 0 0 7 8 "Rental" 399048
2011 3 2 1828 8110 1 0 1 0 6 4 "Owner-Occupied" 745667
1989 2 1 1760 7531 1 0 0 0 6 4 "Owner-Occupied" 436791
2015 2 2 1055 3007 0 0 0 0 4 5 "Rental" 292877
2007 4 2 2183 9805 1 1 0 0 1 9 "Owner-Occupied" 508944
1992 1 1 984 2895 0 0 0 0 3 3 "Owner-Occupied" 85936
1991 2 1 1256 4897 0 1 0 0 5 3 "Owner-Occupied" 304882
2008 2 1 1839 9493 1 0 0 0 6 7 "Rental" 977904
2016 1 1 1091 4950 0 0 0 0 8 4 "Rental" 318020
1998 4 2 2154 6884 1 1 0 0 1 9 "Owner-Occupied" 461306
2018 3 2 1831 3295 1 0 0 0 7 3 "Rental" 608706
2001 3 1 1835 6739 1 1 0 0 7 7 "Owner-Occupied" 797890
2021 4 3 2144 8823 1 0 0 0 1 8 "Owner-Occupied" 727915
2000 1 1 961 4579 0 0 0 0 5 2 "Rental" 729602
1985 3 2 2114 6718 1 0 0 0 4 5 "Owner-Occupied" 446735
2012 3 1 1943 4931 1 1 0 0 1 6 "Owner-Occupied" 344127
2020 3 2 2007 6159 1 1 0 0 8 6 "Owner-Occupied" 734746
